"","city","result","reason","法條數","法源數","縣市","戶籍登記人口數","男性人口","女性人口","勞動力參與率","失業率","刑案發生數","竊盜案發生數","暴力犯罪發生數","查獲經濟案件件數","家庭收支.平均戶內人口數","家庭收支.平均每戶就業人數","家庭收支.平均每戶全年經常性收入","家庭收支.平均每戶可支配所得","死亡","受傷","案件數","是否為六都","區域"
"1192","臺北","有罪","過失傷害",7,4," 臺北市",2686516,1289945,1396571,56.8,4.2,41255,8052,346,1035,3.13,1.33,1659231,1279195,84,27490,20631,"是","北部"
"1193","臺北","有罪","業務過失傷害",6,3," 臺北市",2686516,1289945,1396571,56.8,4.2,41255,8052,346,1035,3.13,1.33,1659231,1279195,84,27490,20631,"是","北部"
"1194","臺北","有罪","公共危險",3,2," 臺北市",2686516,1289945,1396571,56.8,4.2,41255,8052,346,1035,3.13,1.33,1659231,1279195,84,27490,20631,"是","北部"
"1195","臺北","有罪","公共危險",4,3," 臺北市",2686516,1289945,1396571,56.8,4.2,41255,8052,346,1035,3.13,1.33,1659231,1279195,84,27490,20631,"是","北部"
"1196","臺北","有罪","其他",7,3," 臺北市",2686516,1289945,1396571,56.8,4.2,41255,8052,346,1035,3.13,1.33,1659231,1279195,84,27490,20631,"是","北部"
"1197","臺北","有罪","公共危險",5,2," 臺北市",2686516,1289945,1396571,56.8,4.2,41255,8052,346,1035,3.13,1.33,1659231,1279195,84,27490,20631,"是","北部"
"1198","臺北","有罪","過失傷害",9,3," 臺北市",2686516,1289945,1396571,56.8,4.2,41255,8052,346,1035,3.13,1.33,1659231,1279195,84,27490,20631,"是","北部"
"1199","臺北","不受理","過失傷害",5,2," 臺北市",2686516,1289945,1396571,56.8,4.2,41255,8052,346,1035,3.13,1.33,1659231,1279195,84,27490,20631,"是","北部"
"1200","臺北","有罪","其他",7,3," 臺北市",2686516,1289945,1396571,56.8,4.2,41255,8052,346,1035,3.13,1.33,1659231,1279195,84,27490,20631,"是","北部"
"1201","臺北","有罪","公共危險",5,2," 臺北市",2686516,1289945,1396571,56.8,4.2,41255,8052,346,1035,3.13,1.33,1659231,1279195,84,27490,20631,"是","北部"
"1202","臺北","有罪","公共危險",6,3," 臺北市",2686516,1289945,1396571,56.8,4.2,41255,8052,346,1035,3.13,1.33,1659231,1279195,84,27490,20631,"是","北部"
"1203","臺北","有罪","過失傷害",8,3," 臺北市",2686516,1289945,1396571,56.8,4.2,41255,8052,346,1035,3.13,1.33,1659231,1279195,84,27490,20631,"是","北部"
"1204","臺北","有罪","公共危險",7,3," 臺北市",2686516,1289945,1396571,56.8,4.2,41255,8052,346,1035,3.13,1.33,1659231,1279195,84,27490,20631,"是","北部"
"1205","臺北","有罪","公共危險",6,2," 臺北市",2686516,1289945,1396571,56.8,4.2,41255,8052,346,1035,3.13,1.33,1659231,1279195,84,27490,20631,"是","北部"
"1206","臺北","有罪","其他",14,3," 臺北市",2686516,1289945,1396571,56.8,4.2,41255,8052,346,1035,3.13,1.33,1659231,1279195,84,27490,20631,"是","北部"
"1207","臺北","有罪","公共危險",6,3," 臺北市",2686516,1289945,1396571,56.8,4.2,41255,8052,346,1035,3.13,1.33,1659231,1279195,84,27490,20631,"是","北部"
"1208","臺北","有罪","過失傷害",10,5," 臺北市",2686516,1289945,1396571,56.8,4.2,41255,8052,346,1035,3.13,1.33,1659231,1279195,84,27490,20631,"是","北部"
"1209","臺北","有罪","業務過失傷害",4,3," 臺北市",2686516,1289945,1396571,56.8,4.2,41255,8052,346,1035,3.13,1.33,1659231,1279195,84,27490,20631,"是","北部"
"1210","臺北","有罪","過失傷害",10,4," 臺北市",2686516,1289945,1396571,56.8,4.2,41255,8052,346,1035,3.13,1.33,1659231,1279195,84,27490,20631,"是","北部"
"1211","臺北","有罪","公共危險",4,2," 臺北市",2686516,1289945,1396571,56.8,4.2,41255,8052,346,1035,3.13,1.33,1659231,1279195,84,27490,20631,"是","北部"
"1212","臺北","有罪","公共危險等",5,2," 臺北市",2686516,1289945,1396571,56.8,4.2,41255,8052,346,1035,3.13,1.33,1659231,1279195,84,27490,20631,"是","北部"
"1213","臺北","有罪","公共危險",5,3," 臺北市",2686516,1289945,1396571,56.8,4.2,41255,8052,346,1035,3.13,1.33,1659231,1279195,84,27490,20631,"是","北部"
"1214","臺北","有罪","公共危險",4,2," 臺北市",2686516,1289945,1396571,56.8,4.2,41255,8052,346,1035,3.13,1.33,1659231,1279195,84,27490,20631,"是","北部"
"1215","臺北","有罪","公共危險",5,2," 臺北市",2686516,1289945,1396571,56.8,4.2,41255,8052,346,1035,3.13,1.33,1659231,1279195,84,27490,20631,"是","北部"
"1216","臺北","有罪","公共危險",6,3," 臺北市",2686516,1289945,1396571,56.8,4.2,41255,8052,346,1035,3.13,1.33,1659231,1279195,84,27490,20631,"是","北部"
"1217","臺北","有罪","公共危險",6,3," 臺北市",2686516,1289945,1396571,56.8,4.2,41255,8052,346,1035,3.13,1.33,1659231,1279195,84,27490,20631,"是","北部"
"1218","臺北","有罪","公共危險",3,1," 臺北市",2686516,1289945,1396571,56.8,4.2,41255,8052,346,1035,3.13,1.33,1659231,1279195,84,27490,20631,"是","北部"
"1219","臺北","未知","公共危險",4,2," 臺北市",2686516,1289945,1396571,56.8,4.2,41255,8052,346,1035,3.13,1.33,1659231,1279195,84,27490,20631,"是","北部"
"1220","臺北","有罪","公共危險",5,3," 臺北市",2686516,1289945,1396571,56.8,4.2,41255,8052,346,1035,3.13,1.33,1659231,1279195,84,27490,20631,"是","北部"
"1221","臺北","有罪","公共危險",5,3," 臺北市",2686516,1289945,1396571,56.8,4.2,41255,8052,346,1035,3.13,1.33,1659231,1279195,84,27490,20631,"是","北部"
"1222","臺北","有罪","公共危險等",5,2," 臺北市",2686516,1289945,1396571,56.8,4.2,41255,8052,346,1035,3.13,1.33,1659231,1279195,84,27490,20631,"是","北部"
"1223","臺北","有罪","過失傷害",7,3," 臺北市",2686516,1289945,1396571,56.8,4.2,41255,8052,346,1035,3.13,1.33,1659231,1279195,84,27490,20631,"是","北部"
"1224","臺北","有罪","其他",1,1," 臺北市",2686516,1289945,1396571,56.8,4.2,41255,8052,346,1035,3.13,1.33,1659231,1279195,84,27490,20631,"是","北部"
"1225","臺北","有罪","公共危險",6,4," 臺北市",2686516,1289945,1396571,56.8,4.2,41255,8052,346,1035,3.13,1.33,1659231,1279195,84,27490,20631,"是","北部"
"1226","臺北","有罪","公共危險",6,2," 臺北市",2686516,1289945,1396571,56.8,4.2,41255,8052,346,1035,3.13,1.33,1659231,1279195,84,27490,20631,"是","北部"
"1227","臺北","不受理","業務過失傷害",6,2," 臺北市",2686516,1289945,1396571,56.8,4.2,41255,8052,346,1035,3.13,1.33,1659231,1279195,84,27490,20631,"是","北部"
"1228","臺北","有罪","公共危險等",12,5," 臺北市",2686516,1289945,1396571,56.8,4.2,41255,8052,346,1035,3.13,1.33,1659231,1279195,84,27490,20631,"是","北部"
"1229","臺北","不受理","業務過失傷害",7,2," 臺北市",2686516,1289945,1396571,56.8,4.2,41255,8052,346,1035,3.13,1.33,1659231,1279195,84,27490,20631,"是","北部"
"1230","臺北","有罪","公共危險",7,3," 臺北市",2686516,1289945,1396571,56.8,4.2,41255,8052,346,1035,3.13,1.33,1659231,1279195,84,27490,20631,"是","北部"
"1231","臺北","有罪","過失傷害",10,4," 臺北市",2686516,1289945,1396571,56.8,4.2,41255,8052,346,1035,3.13,1.33,1659231,1279195,84,27490,20631,"是","北部"
"1232","臺北","有罪","過失傷害",8,4," 臺北市",2686516,1289945,1396571,56.8,4.2,41255,8052,346,1035,3.13,1.33,1659231,1279195,84,27490,20631,"是","北部"
"1233","臺北","有罪","過失致死",11,5," 臺北市",2686516,1289945,1396571,56.8,4.2,41255,8052,346,1035,3.13,1.33,1659231,1279195,84,27490,20631,"是","北部"
"1234","臺北","有罪","過失致死",11,5," 臺北市",2686516,1289945,1396571,56.8,4.2,41255,8052,346,1035,3.13,1.33,1659231,1279195,84,27490,20631,"是","北部"
"1235","臺北","有罪","業務過失傷害",6,3," 臺北市",2686516,1289945,1396571,56.8,4.2,41255,8052,346,1035,3.13,1.33,1659231,1279195,84,27490,20631,"是","北部"
"1236","臺北","有罪","過失傷害",13,5," 臺北市",2686516,1289945,1396571,56.8,4.2,41255,8052,346,1035,3.13,1.33,1659231,1279195,84,27490,20631,"是","北部"
"1237","臺北","有罪","過失傷害",5,3," 臺北市",2686516,1289945,1396571,56.8,4.2,41255,8052,346,1035,3.13,1.33,1659231,1279195,84,27490,20631,"是","北部"
"1238","臺北","無罪","業務過失傷害",6,4," 臺北市",2686516,1289945,1396571,56.8,4.2,41255,8052,346,1035,3.13,1.33,1659231,1279195,84,27490,20631,"是","北部"
"1239","臺北","不受理","過失傷害",5,2," 臺北市",2686516,1289945,1396571,56.8,4.2,41255,8052,346,1035,3.13,1.33,1659231,1279195,84,27490,20631,"是","北部"
"1240","臺北","有罪","公共危險",11,3," 臺北市",2686516,1289945,1396571,56.8,4.2,41255,8052,346,1035,3.13,1.33,1659231,1279195,84,27490,20631,"是","北部"
"1241","臺北","有罪","公共危險等",7,4," 臺北市",2686516,1289945,1396571,56.8,4.2,41255,8052,346,1035,3.13,1.33,1659231,1279195,84,27490,20631,"是","北部"
"1242","臺北","有罪","業務過失傷害",8,4," 臺北市",2686516,1289945,1396571,56.8,4.2,41255,8052,346,1035,3.13,1.33,1659231,1279195,84,27490,20631,"是","北部"
"1243","臺北","有罪","過失傷害",8,4," 臺北市",2686516,1289945,1396571,56.8,4.2,41255,8052,346,1035,3.13,1.33,1659231,1279195,84,27490,20631,"是","北部"
"1244","臺北","有罪","過失傷害",10,5," 臺北市",2686516,1289945,1396571,56.8,4.2,41255,8052,346,1035,3.13,1.33,1659231,1279195,84,27490,20631,"是","北部"
"1245","臺北","有罪","業務過失傷害",12,5," 臺北市",2686516,1289945,1396571,56.8,4.2,41255,8052,346,1035,3.13,1.33,1659231,1279195,84,27490,20631,"是","北部"
"1246","臺北","有罪","公共危險",7,3," 臺北市",2686516,1289945,1396571,56.8,4.2,41255,8052,346,1035,3.13,1.33,1659231,1279195,84,27490,20631,"是","北部"
"1247","臺北","有罪","業務過失傷害",5,3," 臺北市",2686516,1289945,1396571,56.8,4.2,41255,8052,346,1035,3.13,1.33,1659231,1279195,84,27490,20631,"是","北部"
"1248","臺北","有罪","其他",11,3," 臺北市",2686516,1289945,1396571,56.8,4.2,41255,8052,346,1035,3.13,1.33,1659231,1279195,84,27490,20631,"是","北部"
"1249","臺北","不受理","過失傷害",6,2," 臺北市",2686516,1289945,1396571,56.8,4.2,41255,8052,346,1035,3.13,1.33,1659231,1279195,84,27490,20631,"是","北部"
"1250","臺北","有罪","過失傷害",7,4," 臺北市",2686516,1289945,1396571,56.8,4.2,41255,8052,346,1035,3.13,1.33,1659231,1279195,84,27490,20631,"是","北部"
"1251","臺北","無罪","過失傷害",6,2," 臺北市",2686516,1289945,1396571,56.8,4.2,41255,8052,346,1035,3.13,1.33,1659231,1279195,84,27490,20631,"是","北部"
"1252","臺北","有罪","過失傷害",6,3," 臺北市",2686516,1289945,1396571,56.8,4.2,41255,8052,346,1035,3.13,1.33,1659231,1279195,84,27490,20631,"是","北部"
"1253","臺北","有罪","其他",6,4," 臺北市",2686516,1289945,1396571,56.8,4.2,41255,8052,346,1035,3.13,1.33,1659231,1279195,84,27490,20631,"是","北部"
"1254","臺北","有罪","業務過失傷害",8,4," 臺北市",2686516,1289945,1396571,56.8,4.2,41255,8052,346,1035,3.13,1.33,1659231,1279195,84,27490,20631,"是","北部"
"1255","臺北","有罪","公共危險",6,3," 臺北市",2686516,1289945,1396571,56.8,4.2,41255,8052,346,1035,3.13,1.33,1659231,1279195,84,27490,20631,"是","北部"
"1256","臺北","有罪","過失傷害",11,5," 臺北市",2686516,1289945,1396571,56.8,4.2,41255,8052,346,1035,3.13,1.33,1659231,1279195,84,27490,20631,"是","北部"
"1257","臺北","無罪","過失傷害",6,3," 臺北市",2686516,1289945,1396571,56.8,4.2,41255,8052,346,1035,3.13,1.33,1659231,1279195,84,27490,20631,"是","北部"
"1258","臺北","不受理","過失傷害",6,2," 臺北市",2686516,1289945,1396571,56.8,4.2,41255,8052,346,1035,3.13,1.33,1659231,1279195,84,27490,20631,"是","北部"
"1259","臺北","不受理","過失傷害",6,2," 臺北市",2686516,1289945,1396571,56.8,4.2,41255,8052,346,1035,3.13,1.33,1659231,1279195,84,27490,20631,"是","北部"
"1260","臺北","駁回","公共危險",10,3," 臺北市",2686516,1289945,1396571,56.8,4.2,41255,8052,346,1035,3.13,1.33,1659231,1279195,84,27490,20631,"是","北部"
"1261","臺北","有罪","過失傷害",1,1," 臺北市",2686516,1289945,1396571,56.8,4.2,41255,8052,346,1035,3.13,1.33,1659231,1279195,84,27490,20631,"是","北部"
"1262","臺北","有罪","過失傷害",7,4," 臺北市",2686516,1289945,1396571,56.8,4.2,41255,8052,346,1035,3.13,1.33,1659231,1279195,84,27490,20631,"是","北部"
"1263","臺北","有罪","公共危險",23,4," 臺北市",2686516,1289945,1396571,56.8,4.2,41255,8052,346,1035,3.13,1.33,1659231,1279195,84,27490,20631,"是","北部"
"1264","臺北","有罪","業務過失傷害",8,5," 臺北市",2686516,1289945,1396571,56.8,4.2,41255,8052,346,1035,3.13,1.33,1659231,1279195,84,27490,20631,"是","北部"
"1265","臺北","有罪","過失傷害",7,4," 臺北市",2686516,1289945,1396571,56.8,4.2,41255,8052,346,1035,3.13,1.33,1659231,1279195,84,27490,20631,"是","北部"
"1266","臺北","有罪","過失傷害",10,5," 臺北市",2686516,1289945,1396571,56.8,4.2,41255,8052,346,1035,3.13,1.33,1659231,1279195,84,27490,20631,"是","北部"
"1267","臺北","不受理","其他",5,2," 臺北市",2686516,1289945,1396571,56.8,4.2,41255,8052,346,1035,3.13,1.33,1659231,1279195,84,27490,20631,"是","北部"
"1268","臺北","有罪","其他",6,3," 臺北市",2686516,1289945,1396571,56.8,4.2,41255,8052,346,1035,3.13,1.33,1659231,1279195,84,27490,20631,"是","北部"
"1269","臺北","有罪","公共危險",7,4," 臺北市",2686516,1289945,1396571,56.8,4.2,41255,8052,346,1035,3.13,1.33,1659231,1279195,84,27490,20631,"是","北部"
"1270","臺北","無罪","公共危險等",7,2," 臺北市",2686516,1289945,1396571,56.8,4.2,41255,8052,346,1035,3.13,1.33,1659231,1279195,84,27490,20631,"是","北部"
"1271","臺北","不受理","業務過失傷害",5,2," 臺北市",2686516,1289945,1396571,56.8,4.2,41255,8052,346,1035,3.13,1.33,1659231,1279195,84,27490,20631,"是","北部"
"1272","臺北","無罪","其他",5,3," 臺北市",2686516,1289945,1396571,56.8,4.2,41255,8052,346,1035,3.13,1.33,1659231,1279195,84,27490,20631,"是","北部"
"1273","臺北","不受理","業務過失傷害",6,2," 臺北市",2686516,1289945,1396571,56.8,4.2,41255,8052,346,1035,3.13,1.33,1659231,1279195,84,27490,20631,"是","北部"
"1274","臺北","不受理","過失傷害",6,2," 臺北市",2686516,1289945,1396571,56.8,4.2,41255,8052,346,1035,3.13,1.33,1659231,1279195,84,27490,20631,"是","北部"
"1275","臺北","有罪","過失傷害",11,5," 臺北市",2686516,1289945,1396571,56.8,4.2,41255,8052,346,1035,3.13,1.33,1659231,1279195,84,27490,20631,"是","北部"
"1276","臺北","有罪","公共危險等",14,5," 臺北市",2686516,1289945,1396571,56.8,4.2,41255,8052,346,1035,3.13,1.33,1659231,1279195,84,27490,20631,"是","北部"
"1277","臺北","有罪","過失傷害",6,3," 臺北市",2686516,1289945,1396571,56.8,4.2,41255,8052,346,1035,3.13,1.33,1659231,1279195,84,27490,20631,"是","北部"
"1278","臺北","有罪","業務過失傷害",11,4," 臺北市",2686516,1289945,1396571,56.8,4.2,41255,8052,346,1035,3.13,1.33,1659231,1279195,84,27490,20631,"是","北部"
"1279","臺北","不受理","過失傷害",6,2," 臺北市",2686516,1289945,1396571,56.8,4.2,41255,8052,346,1035,3.13,1.33,1659231,1279195,84,27490,20631,"是","北部"
"1280","臺北","無罪","過失傷害",5,3," 臺北市",2686516,1289945,1396571,56.8,4.2,41255,8052,346,1035,3.13,1.33,1659231,1279195,84,27490,20631,"是","北部"
"1281","臺北","有罪","公共危險",6,3," 臺北市",2686516,1289945,1396571,56.8,4.2,41255,8052,346,1035,3.13,1.33,1659231,1279195,84,27490,20631,"是","北部"
"1282","臺北","有罪","業務過失傷害",9,4," 臺北市",2686516,1289945,1396571,56.8,4.2,41255,8052,346,1035,3.13,1.33,1659231,1279195,84,27490,20631,"是","北部"
"1283","臺北","無罪","公共危險等",4,2," 臺北市",2686516,1289945,1396571,56.8,4.2,41255,8052,346,1035,3.13,1.33,1659231,1279195,84,27490,20631,"是","北部"
"1284","臺北","有罪","過失傷害",5,3," 臺北市",2686516,1289945,1396571,56.8,4.2,41255,8052,346,1035,3.13,1.33,1659231,1279195,84,27490,20631,"是","北部"
"1285","臺北","有罪","過失傷害",8,5," 臺北市",2686516,1289945,1396571,56.8,4.2,41255,8052,346,1035,3.13,1.33,1659231,1279195,84,27490,20631,"是","北部"
"1286","臺北","有罪","過失傷害",7,4," 臺北市",2686516,1289945,1396571,56.8,4.2,41255,8052,346,1035,3.13,1.33,1659231,1279195,84,27490,20631,"是","北部"
"1287","臺北","不受理","過失傷害",5,2," 臺北市",2686516,1289945,1396571,56.8,4.2,41255,8052,346,1035,3.13,1.33,1659231,1279195,84,27490,20631,"是","北部"
"1288","臺北","有罪","過失傷害",7,2," 臺北市",2686516,1289945,1396571,56.8,4.2,41255,8052,346,1035,3.13,1.33,1659231,1279195,84,27490,20631,"是","北部"
"1289","臺北","無罪","公共危險",4,2," 臺北市",2686516,1289945,1396571,56.8,4.2,41255,8052,346,1035,3.13,1.33,1659231,1279195,84,27490,20631,"是","北部"
"1290","臺北","有罪","業務過失傷害",9,4," 臺北市",2686516,1289945,1396571,56.8,4.2,41255,8052,346,1035,3.13,1.33,1659231,1279195,84,27490,20631,"是","北部"
"1291","臺北","有罪","過失傷害",12,5," 臺北市",2686516,1289945,1396571,56.8,4.2,41255,8052,346,1035,3.13,1.33,1659231,1279195,84,27490,20631,"是","北部"
"1292","臺北","有罪","過失致死",7,4," 臺北市",2686516,1289945,1396571,56.8,4.2,41255,8052,346,1035,3.13,1.33,1659231,1279195,84,27490,20631,"是","北部"
"1293","臺北","有罪","過失致死",5,3," 臺北市",2686516,1289945,1396571,56.8,4.2,41255,8052,346,1035,3.13,1.33,1659231,1279195,84,27490,20631,"是","北部"
"1294","臺北","有罪","業務過失傷害",9,5," 臺北市",2686516,1289945,1396571,56.8,4.2,41255,8052,346,1035,3.13,1.33,1659231,1279195,84,27490,20631,"是","北部"
"1295","臺北","有罪","過失傷害",5,3," 臺北市",2686516,1289945,1396571,56.8,4.2,41255,8052,346,1035,3.13,1.33,1659231,1279195,84,27490,20631,"是","北部"
"1296","臺北","有罪","公共危險",5,3," 臺北市",2686516,1289945,1396571,56.8,4.2,41255,8052,346,1035,3.13,1.33,1659231,1279195,84,27490,20631,"是","北部"
"1297","臺北","有罪","過失傷害",13,4," 臺北市",2686516,1289945,1396571,56.8,4.2,41255,8052,346,1035,3.13,1.33,1659231,1279195,84,27490,20631,"是","北部"
"1298","臺北","有罪","其他",6,3," 臺北市",2686516,1289945,1396571,56.8,4.2,41255,8052,346,1035,3.13,1.33,1659231,1279195,84,27490,20631,"是","北部"
"1299","臺北","有罪","業務過失傷害",13,7," 臺北市",2686516,1289945,1396571,56.8,4.2,41255,8052,346,1035,3.13,1.33,1659231,1279195,84,27490,20631,"是","北部"
"1300","臺北","有罪","公共危險等",13,5," 臺北市",2686516,1289945,1396571,56.8,4.2,41255,8052,346,1035,3.13,1.33,1659231,1279195,84,27490,20631,"是","北部"
"1301","臺北","有罪","公共危險",7,4," 臺北市",2686516,1289945,1396571,56.8,4.2,41255,8052,346,1035,3.13,1.33,1659231,1279195,84,27490,20631,"是","北部"
"1302","臺北","有罪","業務過失傷害",12,5," 臺北市",2686516,1289945,1396571,56.8,4.2,41255,8052,346,1035,3.13,1.33,1659231,1279195,84,27490,20631,"是","北部"
"1303","臺北","有罪","業務過失傷害",7,4," 臺北市",2686516,1289945,1396571,56.8,4.2,41255,8052,346,1035,3.13,1.33,1659231,1279195,84,27490,20631,"是","北部"
"1304","臺北","有罪","業務過失傷害",8,4," 臺北市",2686516,1289945,1396571,56.8,4.2,41255,8052,346,1035,3.13,1.33,1659231,1279195,84,27490,20631,"是","北部"
"1305","臺北","有罪","公共危險等",7,3," 臺北市",2686516,1289945,1396571,56.8,4.2,41255,8052,346,1035,3.13,1.33,1659231,1279195,84,27490,20631,"是","北部"
"1306","臺北","有罪","過失傷害",6,3," 臺北市",2686516,1289945,1396571,56.8,4.2,41255,8052,346,1035,3.13,1.33,1659231,1279195,84,27490,20631,"是","北部"
"1307","臺北","有罪","業務過失傷害",11,5," 臺北市",2686516,1289945,1396571,56.8,4.2,41255,8052,346,1035,3.13,1.33,1659231,1279195,84,27490,20631,"是","北部"
"1308","臺北","有罪","過失傷害",9,5," 臺北市",2686516,1289945,1396571,56.8,4.2,41255,8052,346,1035,3.13,1.33,1659231,1279195,84,27490,20631,"是","北部"
"1309","臺北","有罪","公共危險",4,2," 臺北市",2686516,1289945,1396571,56.8,4.2,41255,8052,346,1035,3.13,1.33,1659231,1279195,84,27490,20631,"是","北部"
"1310","臺北","有罪","過失傷害",7,4," 臺北市",2686516,1289945,1396571,56.8,4.2,41255,8052,346,1035,3.13,1.33,1659231,1279195,84,27490,20631,"是","北部"
"1311","臺北","有罪","公共危險等",8,5," 臺北市",2686516,1289945,1396571,56.8,4.2,41255,8052,346,1035,3.13,1.33,1659231,1279195,84,27490,20631,"是","北部"
"1312","臺北","有罪","業務過失傷害",8,4," 臺北市",2686516,1289945,1396571,56.8,4.2,41255,8052,346,1035,3.13,1.33,1659231,1279195,84,27490,20631,"是","北部"
"1313","臺北","有罪","過失傷害",13,5," 臺北市",2686516,1289945,1396571,56.8,4.2,41255,8052,346,1035,3.13,1.33,1659231,1279195,84,27490,20631,"是","北部"
"1314","臺北","有罪","業務過失傷害",11,3," 臺北市",2686516,1289945,1396571,56.8,4.2,41255,8052,346,1035,3.13,1.33,1659231,1279195,84,27490,20631,"是","北部"
"1315","臺北","有罪","其他",9,4," 臺北市",2686516,1289945,1396571,56.8,4.2,41255,8052,346,1035,3.13,1.33,1659231,1279195,84,27490,20631,"是","北部"
"1316","臺北","有罪","過失致死",7,4," 臺北市",2686516,1289945,1396571,56.8,4.2,41255,8052,346,1035,3.13,1.33,1659231,1279195,84,27490,20631,"是","北部"
"1317","臺北","有罪","公共危險",6,3," 臺北市",2686516,1289945,1396571,56.8,4.2,41255,8052,346,1035,3.13,1.33,1659231,1279195,84,27490,20631,"是","北部"
"1318","臺北","有罪","業務過失傷害",8,4," 臺北市",2686516,1289945,1396571,56.8,4.2,41255,8052,346,1035,3.13,1.33,1659231,1279195,84,27490,20631,"是","北部"
"1319","臺北","有罪","過失傷害",8,4," 臺北市",2686516,1289945,1396571,56.8,4.2,41255,8052,346,1035,3.13,1.33,1659231,1279195,84,27490,20631,"是","北部"
"1320","臺北","有罪","業務過失傷害",8,4," 臺北市",2686516,1289945,1396571,56.8,4.2,41255,8052,346,1035,3.13,1.33,1659231,1279195,84,27490,20631,"是","北部"
"1321","臺北","有罪","其他",11,5," 臺北市",2686516,1289945,1396571,56.8,4.2,41255,8052,346,1035,3.13,1.33,1659231,1279195,84,27490,20631,"是","北部"
"1322","臺北","有罪","業務過失傷害",7,4," 臺北市",2686516,1289945,1396571,56.8,4.2,41255,8052,346,1035,3.13,1.33,1659231,1279195,84,27490,20631,"是","北部"
"1323","臺北","有罪","其他",9,4," 臺北市",2686516,1289945,1396571,56.8,4.2,41255,8052,346,1035,3.13,1.33,1659231,1279195,84,27490,20631,"是","北部"
"1324","臺北","不受理","過失傷害",6,2," 臺北市",2686516,1289945,1396571,56.8,4.2,41255,8052,346,1035,3.13,1.33,1659231,1279195,84,27490,20631,"是","北部"
"1325","臺北","有罪","過失傷害",7,4," 臺北市",2686516,1289945,1396571,56.8,4.2,41255,8052,346,1035,3.13,1.33,1659231,1279195,84,27490,20631,"是","北部"
"1326","臺北","有罪","公共危險",8,3," 臺北市",2686516,1289945,1396571,56.8,4.2,41255,8052,346,1035,3.13,1.33,1659231,1279195,84,27490,20631,"是","北部"
"1327","臺北","有罪","過失傷害",7,5," 臺北市",2686516,1289945,1396571,56.8,4.2,41255,8052,346,1035,3.13,1.33,1659231,1279195,84,27490,20631,"是","北部"
"1328","臺北","有罪","過失致死",7,4," 臺北市",2686516,1289945,1396571,56.8,4.2,41255,8052,346,1035,3.13,1.33,1659231,1279195,84,27490,20631,"是","北部"
"1329","臺北","有罪","公共危險",5,3," 臺北市",2686516,1289945,1396571,56.8,4.2,41255,8052,346,1035,3.13,1.33,1659231,1279195,84,27490,20631,"是","北部"
"1330","臺北","有罪","過失傷害",7,5," 臺北市",2686516,1289945,1396571,56.8,4.2,41255,8052,346,1035,3.13,1.33,1659231,1279195,84,27490,20631,"是","北部"
"1331","臺北","有罪","過失傷害",6,4," 臺北市",2686516,1289945,1396571,56.8,4.2,41255,8052,346,1035,3.13,1.33,1659231,1279195,84,27490,20631,"是","北部"
"1332","臺北","有罪","公共危險等",15,4," 臺北市",2686516,1289945,1396571,56.8,4.2,41255,8052,346,1035,3.13,1.33,1659231,1279195,84,27490,20631,"是","北部"
"1333","臺北","有罪","公共危險等",8,4," 臺北市",2686516,1289945,1396571,56.8,4.2,41255,8052,346,1035,3.13,1.33,1659231,1279195,84,27490,20631,"是","北部"
"1334","臺北","有罪","公共危險",5,3," 臺北市",2686516,1289945,1396571,56.8,4.2,41255,8052,346,1035,3.13,1.33,1659231,1279195,84,27490,20631,"是","北部"
"1335","臺北","有罪","過失傷害",8,4," 臺北市",2686516,1289945,1396571,56.8,4.2,41255,8052,346,1035,3.13,1.33,1659231,1279195,84,27490,20631,"是","北部"
"1336","臺北","有罪","公共危險等",11,2," 臺北市",2686516,1289945,1396571,56.8,4.2,41255,8052,346,1035,3.13,1.33,1659231,1279195,84,27490,20631,"是","北部"
"1337","臺北","有罪","過失傷害",15,5," 臺北市",2686516,1289945,1396571,56.8,4.2,41255,8052,346,1035,3.13,1.33,1659231,1279195,84,27490,20631,"是","北部"
"1338","臺北","有罪","公共危險",6,2," 臺北市",2686516,1289945,1396571,56.8,4.2,41255,8052,346,1035,3.13,1.33,1659231,1279195,84,27490,20631,"是","北部"
"1339","臺北","有罪","業務過失傷害",11,6," 臺北市",2686516,1289945,1396571,56.8,4.2,41255,8052,346,1035,3.13,1.33,1659231,1279195,84,27490,20631,"是","北部"
"1340","臺北","有罪","公共危險",8,2," 臺北市",2686516,1289945,1396571,56.8,4.2,41255,8052,346,1035,3.13,1.33,1659231,1279195,84,27490,20631,"是","北部"
"1341","臺北","有罪","過失傷害",14,4," 臺北市",2686516,1289945,1396571,56.8,4.2,41255,8052,346,1035,3.13,1.33,1659231,1279195,84,27490,20631,"是","北部"
"1342","臺北","有罪","過失傷害",8,4," 臺北市",2686516,1289945,1396571,56.8,4.2,41255,8052,346,1035,3.13,1.33,1659231,1279195,84,27490,20631,"是","北部"
"1343","臺北","有罪","公共危險",4,2," 臺北市",2686516,1289945,1396571,56.8,4.2,41255,8052,346,1035,3.13,1.33,1659231,1279195,84,27490,20631,"是","北部"
"1344","臺北","有罪","過失傷害",6,4," 臺北市",2686516,1289945,1396571,56.8,4.2,41255,8052,346,1035,3.13,1.33,1659231,1279195,84,27490,20631,"是","北部"
